,query_id,sku,name_match,name_phrase_match,customer_review_average_factor,customerReviewCount,short_description_match,artist_name_match,long_description_phrase_match,long_description_match,salesRankShortTerm,sku_match,manufacturer_match,features_match,category_path_match
25,8,2009281,0.0,0.0,4.3,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,8,2371074,0.0,0.0,4.5,81.0,0.0,0.0,0.0,0.0,0.007720198,0.0,0.0,0.0,0.0
27,8,3104158,0.0,0.0,3.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,8,2731608,0.0,0.0,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,8,2970291,0.0,0.0,4.5,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,8,3184708,0.0,0.0,4.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,8,3070224,0.0,0.0,4.4,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,8,3179912,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,8,2969477,0.0,0.0,4.1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,8,2975038,0.0,0.0,4.2,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,8,2893174,0.0,0.0,4.3,204.0,0.0,0.0,0.0,0.0,0.98937833,0.0,0.0,0.0,0.0
36,8,2833077,0.0,0.0,4.3,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,8,3143456,0.0,0.0,4.7,18.0,0.0,0.0,0.0,0.0,0.03319715,0.0,0.0,0.0,0.0
38,8,2970255,0.0,0.0,4.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,8,3158185,0.0,0.0,4.4,11.0,0.0,0.0,0.0,0.0,1.1866724e-11,0.0,0.0,0.0,0.0
40,8,2775225,0.0,0.0,4.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,8,2620821,0.0,0.0,4.2,185.0,0.0,0.0,0.0,0.0,0.9852624,0.0,0.0,0.0,0.0
42,8,2622037,0.0,0.0,4.2,119.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
43,8,2769576,0.0,0.0,4.3,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,8,9748831,0.0,0.0,4.6,570.0,0.0,0.0,0.0,0.0,5.7745465e-17,0.0,0.0,0.0,0.0
45,8,9755322,0.0,0.0,4.8,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9,2670346,0.0,0.0,3.5,50.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,10,2678499,0.0,0.0,4.5,140.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,11,2686552,0.0,0.0,4.2,137.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,12,2712515,0.0,0.0,4.3,79.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,13,2712579,0.0,0.0,4.5,122.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,14,2715258,0.0,0.0,4.4,102.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,15,2738329,0.0,0.0,4.6,127.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,16,2754104,0.0,0.0,3.8,54.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,17,2775225,0.0,0.0,4.0,73.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,18,2794165,0.0,0.0,4.1,40.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,19,2794253,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,20,2809404,0.0,0.0,4.2,48.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,21,2809538,0.0,0.0,3.9,106.0,0.0,0.0,0.0,0.0,0.00027445817,11.254068,0.0,0.0,0.0
0,22,2842056,0.0,0.0,4.1,131.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,23,2881042,0.0,0.0,4.3,79.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,24,2881467,0.0,0.0,4.4,156.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,25,2906406,0.0,0.0,4.3,68.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,26,2925714,0.0,0.0,4.2,31.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,27,2930088,0.0,0.0,4.3,56.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,28,2969477,0.0,0.0,4.1,79.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,29,2971032,0.0,0.0,4.3,44.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,30,2971078,0.0,0.0,4.7,58.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,31,2975038,0.0,0.0,4.2,46.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,32,2978363,11.172322,11.172322,3.8,16.0,0.0,0.0,7.298936,7.298936,0.7954006,0.0,0.0,0.0,0.0
0,33,8206078,11.647737,11.647737,2.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0,11.496024,0.0,0.0
0,37,3167208,0.0,0.0,4.1,29.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,38,2125233,5.568159,5.568159,4.5,121.0,0.0,0.0,0.0,0.0,3.160879e-11,0.0,0.0,0.0,0.0
0,39,2603545,0.0,0.0,4.8,25.0,0.0,0.0,0.0,0.0,0.081177846,0.0,0.0,0.0,14.722429
0,40,2047641,5.568159,0.0,3.6,72.0,0.0,0.0,0.0,3.969437,0.0,0.0,0.0,0.0,2.736691
1,40,2893174,5.568159,0.0,4.3,204.0,0.0,0.0,0.0,4.7073717,0.98937833,0.0,0.0,2.103178,2.736691
0,41,2125233,5.568159,0.0,4.5,121.0,0.0,0.0,0.0,0.0,3.160879e-11,0.0,0.0,0.0,2.736691
1,41,2047641,5.568159,0.0,3.6,72.0,0.0,0.0,0.0,3.969437,0.0,0.0,0.0,0.0,2.736691
2,41,2731608,5.568159,0.0,2.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736691
3,41,2893174,5.568159,0.0,4.3,204.0,0.0,0.0,0.0,4.7073717,0.98937833,0.0,0.0,2.103178,2.736691
0,42,3026197,5.4734573,0.0,4.8,10.0,7.391266,0.0,0.0,7.5490446,0.6862157,0.0,0.0,6.888445,0.0
1,42,2603545,6.0283823,0.0,4.8,25.0,7.188308,0.0,0.0,7.9143553,0.081177846,0.0,0.0,6.4384875,14.722429
0,43,2603545,9.02737,0.0,4.8,25.0,7.188308,0.0,0.0,11.307648,0.081177846,0.0,0.0,6.4384875,14.722429
0,44,3547042,0.0,0.0,4.6,5.0,0.0,0.0,0.0,0.0,0.0,11.254068,0.0,0.0,0.0
0,45,2244466,5.465347,5.465347,4.1,62.0,0.0,0.0,5.65007,5.65007,0.0,0.0,0.0,4.6529875,6.6802053
0,46,2244466,12.262234,12.262234,4.1,62.0,4.0872474,0.0,11.330338,11.330339,0.0,0.0,0.0,12.017825,6.6802053
0,47,1988047,5.465347,5.465347,4.6,48.0,0.0,0.0,6.0540233,6.0540233,0.8791596,0.0,0.0,8.084522,9.373331
1,47,1824258,5.465347,5.465347,4.4,67.0,0.0,0.0,5.8560653,5.8560653,0.9593793,0.0,0.0,7.8025436,9.373331
2,47,1824267,5.465347,5.465347,4.4,82.0,0.0,0.0,5.8560653,5.8560653,0.9562416,0.0,0.0,7.8025436,9.373331
0,48,2244466,5.465347,5.465347,4.1,62.0,0.0,0.0,5.65007,5.65007,0.0,0.0,0.0,4.6529875,6.6802053
1,48,2145184,5.812864,5.812864,4.0,23.0,6.559532,0.0,6.729299,6.729299,0.0,0.0,0.0,5.958021,6.6802053
2,48,2970264,5.417764,5.417764,4.4,111.0,0.0,0.0,6.444093,6.444093,0.0,0.0,0.0,3.0621023,0.0
0,49,2266034,4.410608,0.0,4.0,5.0,4.697817,0.0,0.0,4.5947075,0.0,0.0,0.0,5.9221964,0.0
0,50,2239605,13.041935,13.041935,2.5,0.0,5.0744696,0.0,4.6123962,8.902195,0.0,0.0,0.0,11.952361,6.6802053
1,50,2244466,12.262234,12.262234,4.1,62.0,4.0872474,0.0,11.330338,11.330339,0.0,0.0,0.0,12.017825,6.6802053
2,50,2340469,11.5705,11.5705,4.1,16.0,6.043569,0.0,9.947744,12.568352,0.9864757,0.0,0.0,12.970377,6.6802053
3,50,2822423,13.041935,13.041935,2.5,0.0,6.242255,0.0,9.00375,9.00375,0.0,0.0,0.0,4.7981453,6.6802053
4,50,2738301,12.262234,8.394716,4.0,25.0,4.942383,0.0,6.8105373,10.943317,0.83558667,0.0,0.0,5.385035,6.6802053
5,50,2535315,13.041935,13.041935,4.5,2.0,0.0,0.0,8.517895,8.517895,0.0,0.0,0.0,4.5385666,6.6802053
6,50,9828673,11.179089,10.459835,3.5,42.0,4.816997,0.0,8.802905,10.15512,0.7978215,0.0,0.0,4.0416307,6.6802053
7,50,9999159000050002,12.262234,12.262234,2.5,0.0,0.0,0.0,10.431805,10.431805,0.0,0.0,0.0,0.0,6.6802053
8,50,9961858,10.015617,9.12278,3.0,3.0,4.0043044,0.0,8.610826,9.976259,0.0,0.0,0.0,11.958391,6.6802053
9,50,9981903,12.262234,12.262234,2.5,0.0,6.9252744,0.0,5.5715437,7.785329,0.0,0.0,0.0,5.808742,0.0
0,51,2525405,8.785305,2.7706127,4.0,9.0,3.7660365,0.0,0.0,8.486318,0.0,0.0,0.0,6.2467265,0.0
0,53,2145184,17.92361,17.92361,4.0,23.0,6.559532,0.0,15.173888,17.60925,0.0,0.0,0.0,5.958021,6.6802053
0,54,2121834,4.6341915,0.0,4.6,42.0,0.0,0.0,2.8765688,10.425196,0.0,0.0,0.0,2.7768254,2.736691
1,54,2122236,0.0,0.0,4.4,81.0,0.0,0.0,0.0,4.017459,0.0,0.0,0.0,0.0,2.736691
2,54,2128142,4.410608,0.0,4.4,196.0,0.0,0.0,0.0,7.5904555,6.260122e-06,0.0,0.0,4.2596307,2.736691
3,54,2072128,4.410608,0.0,4.5,51.0,0.0,0.0,3.41673,9.892319,0.0,0.0,0.0,4.812048,2.736691
4,54,2135072,4.6341915,0.0,4.8,55.0,0.0,0.0,4.7620487,10.152262,0.0,0.0,0.0,2.426371,2.736691
5,54,2244466,5.465347,0.0,4.1,62.0,0.0,0.0,0.0,5.65007,0.0,0.0,0.0,4.6529875,10.340354
6,54,2144103,4.6341915,0.0,4.5,149.0,0.0,0.0,4.4995775,11.080059,0.0,0.0,0.0,2.2380648,2.736691
7,54,2145184,5.812864,0.0,4.0,23.0,6.559532,0.0,0.0,6.729299,0.0,0.0,0.0,5.958021,10.340354
8,54,2970264,5.417764,0.0,4.4,111.0,0.0,0.0,0.0,6.444093,0.0,0.0,0.0,3.0621023,2.736691
9,54,2970291,5.417764,0.0,4.5,101.0,0.0,0.0,0.0,6.402164,0.0,0.0,0.0,3.0621023,2.736691
0,55,1974633,4.8816547,4.8816547,3.3,18.0,0.0,0.0,5.862502,5.862502,0.23858151,0.0,0.0,10.993561,0.0
1,55,1988047,5.465347,5.465347,4.6,48.0,0.0,0.0,6.0540233,6.0540233,0.8791596,0.0,0.0,8.084522,9.373331
2,55,1824258,5.465347,5.465347,4.4,67.0,0.0,0.0,5.8560653,5.8560653,0.9593793,0.0,0.0,7.8025436,9.373331
3,55,1824267,5.465347,5.465347,4.4,82.0,0.0,0.0,5.8560653,5.8560653,0.9562416,0.0,0.0,7.8025436,9.373331
4,55,2582044,6.58928,6.58928,4.8,15.0,6.681578,0.0,5.77021,5.77021,0.5972778,0.0,0.0,6.1220493,9.373331
0,56,1261281,7.105851,7.105851,3.8,139.0,0.0,0.0,0.0,0.0,0.9876379,0.0,0.0,9.065385,0.0
0,57,9748831,5.8211308,5.8211308,4.6,570.0,0.0,0.0,0.0,0.0,5.7745465e-17,0.0,0.0,4.3221674,0.0
0,58,2128045,0.0,0.0,4.6,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60,2009148,4.708376,0.0,4.2,108.0,0.0,0.0,0.0,0.0,3.5611496e-11,0.0,0.0,4.358856,2.736691
0,61,9896008,9.040482,5.8600836,3.9,175.0,0.0,0.0,0.0,4.3311977,0.0,0.0,0.0,4.5502825,0.0
0,62,2128036,0.0,0.0,4.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,63,2355204,0.0,0.0,4.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,64,2009281,5.3728995,5.3728995,4.3,113.0,0.0,0.0,4.320045,4.320045,0.0,0.0,0.0,2.6394043,0.0
0,65,2009281,5.3728995,0.0,4.3,113.0,0.0,0.0,0.0,4.320045,0.0,0.0,0.0,2.6394043,0.0
0,66,2120247,5.659809,0.0,4.5,102.0,0.0,0.0,0.0,4.2279105,0.0,0.0,0.0,7.2274704,2.736691
0,67,2009281,5.3728995,0.0,4.3,113.0,0.0,0.0,0.0,8.343077,0.0,0.0,0.0,6.938561,2.736691
0,68,1222177,6.2946053,6.2946053,4.8,29.0,0.0,0.0,0.0,0.0,0.110838145,0.0,0.0,0.0,0.0
1,68,1221963,6.2946053,6.2946053,4.8,147.0,0.0,0.0,0.0,0.0,0.79690033,0.0,0.0,0.0,0.0
0,69,2047632,5.540281,5.540281,4.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,70,2047632,5.540281,0.0,4.4,91.0,0.0,0.0,0.0,2.87119,0.0,0.0,0.0,2.1916566,2.736691
1,70,2931851,5.0527267,0.0,4.4,39.0,0.0,0.0,0.0,3.8370905,0.0,0.0,0.0,2.1916566,2.736691
0,71,2047632,11.064491,4.1065483,4.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4188123,0.0,0.0
1,71,2931851,10.090797,2.9571514,4.4,39.0,0.0,0.0,0.0,3.5725045,0.0,0.0,6.4188123,0.0,0.0
0,72,9491935,5.910924,5.910924,4.8,135.0,0.0,0.0,0.0,0.0,0.6500455,0.0,0.0,0.0,0.0
1,72,9491944,6.17101,6.17101,4.9,47.0,0.0,0.0,0.0,0.0,0.009654635,0.0,0.0,0.0,0.0
0,76,2906406,0.0,0.0,4.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,77,2475916,11.034447,5.085863,4.1,395.0,0.0,0.0,6.5055504,12.709647,0.00768925,0.0,5.7973714,0.0,0.0
0,78,9420361,9.675123,6.104889,3.2,177.0,0.0,0.0,12.876206,12.876205,0.21374406,0.0,0.0,0.0,0.0
0,79,2755121,15.113686,15.113685,2.1,9.0,0.0,0.0,9.094705,10.2906885,0.007500854,0.0,0.0,10.487255,0.0
0,81,2882402,3.7069511,3.7069511,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
1,81,3011201,4.427397,4.427397,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
2,81,2845071,4.2617435,4.2617435,4.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
3,81,2842569,4.427397,4.427397,3.4,26.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
4,81,2512059,5.7740088,5.7740088,4.4,287.0,0.0,0.0,5.821039,5.821039,0.0,0.0,6.556845,0.0,0.0
0,82,2845071,9.019419,9.019419,4.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
0,83,3245029,14.5133,14.513301,4.2,214.0,0.0,0.0,0.0,0.0,0.69819224,0.0,6.556845,0.0,0.0
1,83,2971069,14.5133,9.558889,4.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
2,83,3019221,15.33202,15.332021,4.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556845,0.0,0.0
3,83,2512059,13.777585,13.777586,4.4,287.0,0.0,0.0,13.219633,13.219633,0.0,0.0,6.556845,0.0,0.0
0,84,2845071,6.6509886,4.0006247,4.3,96.0,0.0,0.0,0.0,3.4009104,0.0,0.0,6.556845,2.2236776,3.1453042
1,84,2842569,6.9095116,4.189186,3.4,26.0,0.0,0.0,0.0,3.079034,0.0,0.0,6.556845,0.0,3.1453042
0,85,2845071,6.6509886,4.0006247,4.3,96.0,0.0,0.0,0.0,3.4009104,0.0,0.0,6.556845,0.0,4.3814793
0,86,2971069,11.809328,5.798527,4.4,14.0,0.0,0.0,0.0,5.7175317,0.0,0.0,6.556845,0.0,0.0
1,86,2512059,11.210684,7.266819,4.4,287.0,0.0,0.0,6.527624,12.185573,0.0,0.0,6.556845,0.0,0.0
0,87,7934658,8.167994,8.167994,4.2,93.0,0.0,0.0,11.630282,11.630283,0.024369465,0.0,0.0,4.9983244,6.1667457
0,89,1323148,7.5063305,7.5063305,3.8,29.0,0.0,0.0,4.602382,4.602382,0.0,0.0,6.386013,2.330729,0.0
0,91,9544068,15.752274,15.752274,4.8,5.0,0.0,0.0,13.337562,14.20261,0.11457767,0.0,0.0,26.665745,0.0
0,92,3104219,11.198996,11.198995,2.0,2.0,4.357244,0.0,10.957008,13.056993,0.0,0.0,0.0,4.851854,7.5543914
1,92,3130278,11.198996,11.198995,2.0,1.0,0.0,0.0,11.07526,12.472597,4.3822884e-06,0.0,0.0,4.851854,7.5543914
2,92,9747323,11.797015,11.797014,4.1,34.0,0.0,0.0,12.121838,13.45695,0.0,0.0,0.0,4.3359327,7.5543914
3,92,9734417,11.797015,11.797014,3.8,47.0,0.0,0.0,12.567172,12.567173,0.9817248,0.0,0.0,13.118937,7.5543914
0,93,3104219,11.198996,11.198995,2.0,2.0,4.357244,0.0,10.957008,13.056993,0.0,0.0,0.0,4.851854,15.778095
0,94,9217199,13.450838,13.450838,4.0,25.0,0.0,0.0,12.891563,14.226675,1.07642555e-16,0.0,0.0,5.736093,7.304266
1,94,7257005,12.732573,12.732573,4.3,27.0,0.0,0.0,13.04566,14.370468,0.012863969,0.0,0.0,4.879882,7.304266
0,96,1074605,9.205506,9.205506,4.3,4.0,0.0,0.0,0.0,0.0,0.05971732,0.0,8.566019,5.1783886,0.0
1,96,1074623,8.738856,8.738856,4.1,17.0,4.7408876,0.0,0.0,0.0,4.344282e-19,0.0,8.566019,4.888046,0.0
2,96,8791319,8.738856,8.738856,4.3,160.0,0.0,0.0,0.0,0.0,0.7751348,0.0,0.0,5.198442,0.0
3,96,2969404,9.724804,9.724804,4.6,234.0,0.0,0.0,0.0,0.0,0.9975409,0.0,0.0,0.0,0.0
0,97,1074605,14.920328,14.920326,4.3,4.0,0.0,0.0,0.0,0.0,0.05971732,0.0,17.411198,10.36179,0.0
1,97,8791319,14.16398,14.163979,4.3,160.0,0.0,0.0,0.0,0.0,0.7751348,0.0,0.0,5.198442,0.0
0,98,1074623,15.174269,15.174269,4.1,17.0,4.7408876,0.0,0.0,0.0,4.344282e-19,0.0,17.835014,7.7671123,0.0
1,98,2969404,16.886282,16.886282,4.6,234.0,0.0,0.0,0.0,0.0,0.9975409,0.0,0.0,0.0,0.0
0,99,2681202,11.456295,11.456294,3.4,10.0,8.004875,0.0,11.369215,11.369215,0.17376599,0.0,0.0,6.6368427,0.0
1,99,9446913,11.456295,11.456294,4.7,12.0,4.508527,0.0,11.24241,11.24241,0.0,0.0,0.0,11.210518,11.42696
0,102,2817361,0.0,0.0,4.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,103,2817246,6.656357,6.656357,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439104,0.0,0.0
1,103,2817352,6.656357,6.656357,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439104,0.0,0.0
2,103,2817361,6.656357,6.656357,4.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439104,0.0,0.0
0,104,8699704,5.805828,5.805828,4.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,6.80225,0.0
1,104,9321245,7.946602,7.946602,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,0.0,0.0
2,104,9438076,6.0859394,6.0859394,4.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,6.077469,0.0
3,104,8699358,6.0859394,6.0859394,4.7,53.0,0.0,0.0,0.0,0.0,0.45597813,0.0,7.3305187,6.80225,0.0
4,104,1807251,5.101431,5.101431,5.0,4.0,0.0,0.0,0.0,0.0,0.17657253,0.0,7.3305187,6.6053176,0.0
5,104,1918043,5.3164377,5.3164377,4.7,20.0,0.0,0.0,0.0,0.0,0.8117065,0.0,7.3305187,4.261298,0.0
6,104,1918052,5.3164377,5.3164377,4.4,12.0,0.0,0.0,0.0,0.0,0.86486596,0.0,7.3305187,5.770068,0.0
7,104,1934032,4.903139,4.903139,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,4.426654,0.0
8,104,1934087,4.549464,4.549464,4.5,44.0,0.0,0.0,0.0,0.0,0.0022961474,0.0,7.3305187,5.009864,0.0
9,104,3048055,4.7196856,4.7196856,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,3.8318825,0.0
10,104,9775134,5.805828,5.805828,4.7,16.0,0.0,0.0,0.0,0.0,5.605577e-17,0.0,7.3305187,6.419467,0.0
11,104,9897477,4.7196856,4.7196856,3.9,7.0,0.0,0.0,0.0,0.0,5.5874338e-08,0.0,7.3305187,4.261298,0.0
0,105,8699358,6.0859394,0.0,4.7,53.0,0.0,0.0,0.0,0.0,0.45597813,0.0,7.3305187,6.80225,0.0
0,106,9775134,17.093689,17.093687,4.7,16.0,0.0,0.0,0.0,0.0,5.605577e-17,0.0,7.3305187,6.419467,0.0
0,108,1277791,17.0253,17.0253,2.5,0.0,0.0,0.0,0.0,7.086285,0.0,0.0,9.527813,7.5764384,0.0
1,108,2506094,15.104448,15.104448,2.5,0.0,0.0,0.0,0.0,7.665373,2.4546903e-11,0.0,9.527813,0.0,0.0
2,108,2506119,11.781404,11.7814045,2.5,0.0,0.0,0.0,0.0,7.8486257,2.451011e-11,0.0,9.527813,8.560301,0.0
0,109,9026993,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.560619,0.0
1,109,8699358,0.0,0.0,4.7,53.0,0.0,0.0,0.0,0.0,0.45597813,0.0,0.0,0.0,0.0
0,110,9855542,4.099944,0.0,4.5,2.0,0.0,0.0,0.0,4.740626,0.7826968,0.0,0.0,5.121219,7.8216987
1,110,9906282,4.099944,0.0,2.5,0.0,0.0,0.0,0.0,4.987988,0.009405091,0.0,0.0,0.0,7.8216987
0,111,9026993,3.9529457,3.9529457,5.0,1.0,0.0,0.0,5.575879,5.575879,0.0,0.0,0.0,5.817647,0.0
1,111,8699358,4.525095,4.525095,4.7,53.0,0.0,0.0,5.5084224,5.5084224,0.45597813,0.0,0.0,0.0,0.0
2,111,9760439,4.1268787,4.1268787,4.8,9.0,0.0,0.0,5.4425783,5.4425783,5.966658e-08,0.0,0.0,0.0,0.0
0,114,2678471,9.177225,9.177225,4.8,39.0,6.900012,0.0,0.0,0.0,0.90440047,0.0,0.0,6.1347437,0.0
